2022-02-27 20-13-40,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0 184 210 254 214 200   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 153   0   0
   0   0   0   0   0   0   0   0   0   0 220 230 226 230 223   0   0   0
   0   0   0   0   0   0   0   0   0 179 182 194 164   0   0   0   0   0
   0   0   0   0   0   0 170 222 207 222 179   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 158 191
 190 188 172   0   0   0   0   0   0   0   0   0   0   0 219 248 254 254
 244   0   0   0   0   0   0   0   0   0   0   0 244 254 245 243 242   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 219   0   0   0   0   0
   0   0 231   0   0   0   0   0   0   0 213   0   0   0   0   0   0   0
 204   0   0   0   0   0   0 180 164   0   0   0   0   0   0   0 153   0
   0   0   0   0   0 179   0   0   0   0   0   0   0   0   0 201   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 156   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",1
2022-02-27 20-14-00,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 199 198 212 214   0
   0   0   0   0   0   0   0   0   0   0   0 230 233 229 224   0   0   0
   0   0   0   0   0   0   0   0   0 176 189 200 174   0   0   0   0   0
   0   0   0   0   0   0   0 202 211 217 185   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 254
 254 254 254   0   0   0   0   0   0   0   0   0   0   0   0 254 254 254
 254   0   0   0   0   0   0   0   0   0   0   0   0 164   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 221   0   0   0   0
   0   0 192   0   0   0   0   0   0   0   0 189   0   0   0   0   0   0
 177   0   0   0   0   0   0   0   0 201   0   0   0   0   0   0 153   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 241   0   0   0   0   0   0 206   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",1
2022-02-27 20-14-10,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 153 202 200 214 218   0
   0   0   0   0   0   0   0   0   0   0   0 230 230 227 221   0   0   0
   0   0   0   0   0   0   0   0   0 180 191 200 175   0   0   0   0   0
   0   0   0   0   0   0   0 219 218 224 196   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 165 254
 254 254 254   0   0   0   0   0   0   0   0   0   0   0 157 254 254 254
 254   0   0   0   0   0   0   0   0   0   0   0   0 209 174 176 170   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 243   0   0   0   0
   0   0 209   0   0   0   0   0   0   0   0 193   0   0   0   0   0   0
 184   0   0   0   0   0   0   0   0 231   0   0   0   0   0   0 181   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 210   0   0   0   0   0   0 194   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",1
2022-02-27 20-14-40,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0 164   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 196 215 215 228 229   0
 203   0   0   0   0   0   0   0   0   0   0 197 216 218 206   0 217   0
   0   0   0   0   0   0   0   0   0   0 160 175   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0 254   0   0   0   0   0   0   0   0 239   0   0   0   0   0   0
 183   0   0   0   0   0   0   0   0 185   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 158 254
 254 254 249   0 178   0 226   0   0   0   0   0   0   0   0 236 250 239
 243   0 164   0 165   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 224 167 169
 197   0   0   0   0   0   0   0   0   0   0   0   0 200 155 157 191   0
   0   0   0   0   0   0   0   0   0   0   0 154   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",1
2022-02-27 20-15-10,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0 156 167   0 250 154   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0 164   0   0   0   0   0   0   0 175   0   0   0   0 242 239   0
 254 207 183   0   0   0   0   0 158   0   0   0   0 196 219   0 230 184
 173   0   0   0   0   0   0   0   0   0   0   0 170   0 166   0   0   0
   0   0   0   0   0   0 231   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0 180   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 209   0 156   0
   0 254 254   0 254 245 198 173   0   0   0   0 254   0   0   0   0 215
 229   0 234 220 168 151   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 227   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
 162   0   0   0 172   0   0   0   0   0   0   0   0   0   0   0 150   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0 154 167   0 169 254   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",1
2022-02-27 20-15-20,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 193 196 203
 194   0   0   0   0   0   0   0   0   0   0   0   0 233 228 247 246   0
 175   0   0   0   0   0   0   0   0   0   0 182 200 202 201   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 158 152   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 203   0   0   0   0
   0   0 214   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
 193   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0 162 172 173 180   0   0   0   0   0   0   0   0   0   0   0   0 254
 254 254 254   0 171   0 162   0   0   0   0   0   0   0   0 216 228 215
 249   0   0   0 158   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222 165 169
 165   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0 162 223 166 167   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",1
2022-02-27 20-15-40,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 151   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0 233 212 201 171 152   0   0   0
   0   0   0   0   0   0   0   0   0 195 178   0   0   0   0   0   0   0
   0   0   0   0   0   0   0 183 164   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0 160 201 191   0   0   0   0   0   0   0   0   0   0   0   0   0
 187 218 247 183 157   0   0   0   0   0   0   0   0   0   0   0 254 254
 254 254 252   0   0   0   0   0   0   0   0   0   0   0 160 188 195 153
 153   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0 159 162 163 254   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",1
2022-02-27 20-15-50,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0 158 198 220 207 212 196   0   0
   0   0   0   0   0   0   0   0   0 170 183 185 188 159   0   0   0   0
   0   0   0   0   0   0   0 153 178 183 185   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0 254   0   0   0   0   0   0   0 217   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 201 228 254
 233 201   0   0   0   0   0   0   0   0 169   0 162 227 247 251 244 245
   0   0   0   0   0   0   0   0 159   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 158   0   0   0 164
   0   0   0   0   0   0   0   0   0   0   0 197 157 156 169 241   0   0
   0   0   0   0   0   0   0   0   0 153   0   0   0 195   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 229 184 192 252 187   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",1
2022-02-27 20-17-30,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0 156 254 170   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 186 248 248 179
 157   0   0   0   0   0   0   0   0   0   0   0   0   0 151 174   0   0
   0   0   0   0   0   0   0   0 212   0   0   0 158 227 178   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 225 179   0   0   0   0   0
   0   0   0   0   0   0   0   0   0 198 207   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0 193   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0 212   0   0   0   0   0   0   0   0   0   0   0   0   0
 161 222 254   0   0   0   0   0   0   0   0   0   0   0   0   0 171 225
 254   0   0   0   0   0   0   0   0   0   0   0   0 178 206 211 197   0
   0   0   0   0   0   0   0   0   0   0 150 207 198 155   0   0   0   0
   0   0   0   0   0   0   0   0 236 171   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 254   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0 232   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 254
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 254   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 197   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",2
2022-02-27 20-17-40,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 245 153   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 185 244 249 179
 157   0   0   0   0   0   0   0   0   0   0   0   0   0   0 173   0   0
   0   0   0   0   0   0   0   0 200 151   0   0 160 231 179   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 234 190   0   0   0   0   0
   0   0   0   0   0   0   0   0   0 200 211   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0 194   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0 205   0   0   0   0   0   0   0   0   0   0   0   0   0
 165 222 254   0   0   0   0   0   0   0   0   0   0   0   0 153 174 227
 254   0   0   0   0   0   0   0   0   0   0   0   0 183 210 214 201   0
   0   0   0   0   0   0   0   0   0   0 154 211 202 158   0   0   0   0
   0   0   0   0   0   0   0   0 243 175   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 254   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0 237   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 254
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 254   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0 200   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",2
2022-02-27 20-18-00,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 254 160 153   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0 151   0 170 244 245 203
 167   0   0   0   0   0   0   0   0   0   0   0 160 166 167 216 157   0
   0   0   0   0   0   0   0   0   0   0 164   0   0 182 168   0   0   0
   0   0   0   0   0   0   0 166   0   0   0 175 254   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0 237   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0 209   0   0   0   0   0   0   0 178 180 229 214 246 254
 254 254 254   0   0   0   0   0   0   0 185 170 156   0 159 178 201 183
 166   0   0   0   0   0   0   0 254 254   0   0   0   0   0   0   0   0
   0   0   0   0   0   0 201 220   0   0   0   0   0   0   0   0   0   0
   0   0   0   0 160 232   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 165
   0   0   0   0   0   0   0   0   0   0   0   0 173   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",2
2022-02-27 20-18-10,"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0 250 150   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 176
   0   0   0   0   0   0   0   0   0   0   0   0   0   0 174 236 251 166
   0   0   0   0   0   0   0   0   0   0   0   0 176 164 171 229 171   0
   0   0   0   0   0   0   0   0   0   0 163   0 153 229 175   0   0   0
   0   0   0   0   0   0   0   0   0   0   0 212 188   0   0   0   0   0
   0   0   0   0   0   0   0   0   0 154 196   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 175
   0   0   0   0   0   0 180   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0 176   0   0   0   0   0   0   0   0   0   0   0 170 182
 197 254 254   0   0   0   0   0   0   0   0   0   0   0 170 188 218 254
 254   0   0   0   0   0   0   0   0   0   0   0 223 252 229 201 176   0
   0   0   0   0   0   0   0   0   0   0 155 155   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0 245 167   0   0   0   0   0   0   0   0   0   0   0   0   0   0
 247 200   0   0   0   0   0   0   0   0   0   0   0   0   0   0 210 248
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0]",2
